,ID,shortedPath,subgenres,Genre,TimesPlayed_Global,liked,artist,song,song_name,cover_link
296,297,/tracks/POP/Britney_Spears/Britney Spears - Gimme More (Official HD Video) - BritneySpearsVEVO.mp3,2,POP,0,0,Britney Spears,Britney Spears - Gimme More (Official HD Video) - BritneySpearsVEVO.mp3,Gimme More,https://lastfm.freetls.fastly.net/i/u/300x300/b9a14a64aed91932f0f45708d6b20a74.png
297,298,/tracks/POP/Britney_Spears/Oops!...I Did It Again - Britney Spears.mp3,2,POP,0,0,Britney Spears,Oops!...I Did It Again - Britney Spears.mp3,Oops!...I Did It Again,https://lastfm.freetls.fastly.net/i/u/300x300/b354661eef01e5a06a152d44df8f2e3d.png
298,299,/tracks/POP/Britney_Spears/Britney Spears - Womanizer (Director's Cut) (Official HD Video) - BritneySpearsVEVO.mp3,2,POP,0,0,Britney Spears,Britney Spears - Womanizer (Director's Cut) (Official HD Video) - BritneySpearsVEVO.mp3,Womanizer,https://lastfm.freetls.fastly.net/i/u/300x300/9d297c35bd0a5feb9f9b697d9b96bf07.png
299,300,/tracks/POP/John_Legend/John Legend - Love Me Now (Official Video).mp3,0,POP,0,0,John Legend,John Legend - Love Me Now (Official Video).mp3,Love Me Now,https://lastfm.freetls.fastly.net/i/u/300x300/dff89a12b00e87175ba320c5db69ba59.png
300,301,/tracks/POP/John_Legend/John Legend - All of Me (Official Video).mp3,1,POP,0,0,John Legend,John Legend - All of Me (Official Video).mp3,All of Me,https://lastfm.freetls.fastly.net/i/u/300x300/c18ea04266fb41c4ad1543c14c9f07d4.png
301,302,/tracks/POP/John_Legend/John Legend - Tonight (Best You Ever Had) (Official Video) ft. Ludacris.mp3,0,POP,0,0,John Legend,John Legend - Tonight (Best You Ever Had) (Official Video) ft. Ludacris.mp3,Tonight,https://i.scdn.co/image/ab67616d0000b273515f30d295a72141006f5905
302,303,"/tracks/POP/Sam_Smith/Sam Smith, Normani - Dancing With A Stranger (Official Music Video).mp3",0,POP,0,0,Sam Smith,"Sam Smith, Normani - Dancing With A Stranger (Official Music Video).mp3",Dancing With A Stranger,https://lastfm.freetls.fastly.net/i/u/300x300/d4a1d1bb3a6dc8dc15b62ebcefa14964.png
303,304,"/tracks/POP/Sam_Smith/Calvin Harris, Sam Smith - Promises (Official Lyric Video).mp3",0,POP,0,0,Sam Smith,"Calvin Harris, Sam Smith - Promises (Official Lyric Video).mp3",Promises,https://lastfm.freetls.fastly.net/i/u/300x300/a2550d248171c8400f3ce6f8020ff441.png
304,305,/tracks/POP/Sam_Smith/Sam Smith - I'm Not The Only One (Lyrics).mp3,0,POP,0,0,Sam Smith,Sam Smith - I'm Not The Only One (Lyrics).mp3,I'm Not The Only One,https://lastfm.freetls.fastly.net/i/u/300x300/8dbb9e6cbd36f7d39db4c067f6b3202b.png
305,306,/tracks/POP/Kesha/Ke ha - Take It Off (Official Video).mp3,1,POP,0,0,Kesha,Ke ha - Take It Off (Official Video).mp3,Take It Off,https://lastfm.freetls.fastly.net/i/u/300x300/24546ab04aeb584825f465d8968301c4.png
306,307,/tracks/POP/Kesha/Ke$ha - Die Young (Official Video).mp3,2,POP,0,0,Kesha,Ke$ha - Die Young (Official Video).mp3,Die Young,https://lastfm.freetls.fastly.net/i/u/300x300/9b2192c4fbf22b091319d44856c09b93.png
307,308,/tracks/POP/Kesha/Pitbull - Timber (Official Video) ft. Ke$ha.mp3,2,POP,0,0,Kesha,Pitbull - Timber (Official Video) ft. Ke$ha.mp3,Timber,https://lastfm.freetls.fastly.net/i/u/300x300/086b1ce286d44e78a49e50b6a64b595c.png
308,309,/tracks/POP/Kesha/Ke$ha - Blow (Official Video).mp3,1,POP,0,0,Kesha,Ke$ha - Blow (Official Video).mp3,Blow,https://lastfm.freetls.fastly.net/i/u/300x300/52e18c5887c1c6c9eecb878dd6854160.png
309,310,/tracks/POP/Kesha/Ke ha - TiK ToK (Official HD Video).mp3,2,POP,0,0,Kesha,Ke ha - TiK ToK (Official HD Video).mp3,TiK ToK,https://lastfm.freetls.fastly.net/i/u/300x300/24546ab04aeb584825f465d8968301c4.png
310,311,/tracks/POP/Norah_Jones/Norah Jones - Sunrise.mp3,3,POP,0,0,Norah Jones,Norah Jones - Sunrise.mp3,Sunrise,https://lastfm.freetls.fastly.net/i/u/300x300/56f4a3d4bbac40a8a49520f21d50b036.png
311,312,/tracks/POP/Norah_Jones/Norah Jones - Don't Know Why.mp3,3,POP,0,0,Norah Jones,Norah Jones - Don't Know Why.mp3,Don't Know Why,https://lastfm.freetls.fastly.net/i/u/300x300/d241c204d07ae6a8881b80ee0fcd0e84.png
312,313,/tracks/POP/Norah_Jones/Norah Jones - Come Away With Me.mp3,4,POP,0,0,Norah Jones,Norah Jones - Come Away With Me.mp3,Come Away With Me,https://lastfm.freetls.fastly.net/i/u/300x300/d241c204d07ae6a8881b80ee0fcd0e84.png
313,314,/tracks/POP/Karen_O/Karen O - Rapt (Official Video).mp3,3,POP,0,0,Karen O,Karen O - Rapt (Official Video).mp3,Rapt,https://lastfm.freetls.fastly.net/i/u/300x300/8b7034944019428ac2fbf33a48e414ee.png
314,315,/tracks/POP/Karen_O/Karen O - I Shall Rise (Official Video).mp3,3,POP,0,0,Karen O,Karen O - I Shall Rise (Official Video).mp3,I Shall Rise,https://lastfm.freetls.fastly.net/i/u/300x300/148307ac572cf8862b46efef12407288.png
315,316,/tracks/POP/Karen_O/Karen O - Strange Love (from _Frankenweenie_) - Karen O.mp3,4,POP,0,0,Karen O,Karen O - Strange Love (from _Frankenweenie_) - Karen O.mp3,Strange Love,https://lastfm.freetls.fastly.net/i/u/300x300/81d46633239c953e77850e1add4e922f.png
316,317,/tracks/POP/Black_Eyed_Peas/Rock That Body.mp3,2,POP,0,0,Black Eyed Peas,Rock That Body.mp3,Rock That Body,https://lastfm.freetls.fastly.net/i/u/300x300/e413379145bc465c9754b47a34549886.png
317,318,/tracks/POP/Black_Eyed_Peas/Meet Me Halfway.mp3,0,POP,0,0,Black Eyed Peas,Meet Me Halfway.mp3,Meet Me Halfway,https://lastfm.freetls.fastly.net/i/u/300x300/e413379145bc465c9754b47a34549886.png
318,319,/tracks/POP/Black_Eyed_Peas/The Black Eyed Peas - The Time (Dirty Bit) (Audio).mp3,0,POP,0,0,Black Eyed Peas,The Black Eyed Peas - The Time (Dirty Bit) (Audio).mp3,The Time,https://lastfm.freetls.fastly.net/i/u/300x300/44c5f6cae0bc0b0d2c73b412dfcda585.png
319,320,/tracks/POP/Black_Eyed_Peas/The Black Eyed Peas - Just Can't Get Enough (Official Music Video).mp3,3,POP,0,0,Black Eyed Peas,The Black Eyed Peas - Just Can't Get Enough (Official Music Video).mp3,Just Can't Get Enough,https://lastfm.freetls.fastly.net/i/u/300x300/97ecdb5bc71f48ba82e381c67e7c1c86.png
320,321,/tracks/POP/Black_Eyed_Peas/I Gotta Feeling.mp3,0,POP,0,0,Black Eyed Peas,I Gotta Feeling.mp3,I Gotta Feeling,https://lastfm.freetls.fastly.net/i/u/300x300/e413379145bc465c9754b47a34549886.png
321,322,/tracks/POP/Adele/Adele - Rolling in the Deep (Official Music Video).mp3,4,POP,0,0,Adele,Adele - Rolling in the Deep (Official Music Video).mp3,Rolling in the Deep,https://lastfm.freetls.fastly.net/i/u/300x300/75075bd01c96465e54fc250b22f83296.png
322,323,/tracks/POP/Adele/Adele - Someone Like You (Official Music Video).mp3,3,POP,0,0,Adele,Adele - Someone Like You (Official Music Video).mp3,Someone Like You,https://lastfm.freetls.fastly.net/i/u/300x300/75075bd01c96465e54fc250b22f83296.png
323,324,/tracks/POP/Adele/Adele - Easy On Me (Official Video).mp3,3,POP,0,0,Adele,Adele - Easy On Me (Official Video).mp3,Easy On Me,https://i.scdn.co/image/ab67616d0000b27350dba34377a595e35f81b0e4
324,325,/tracks/POP/Taylor_Swift/Taylor Swift - Blank Space (Taylor's Version) (Lyric Video).mp3,1,POP,0,0,Taylor Swift,Taylor Swift - Blank Space (Taylor's Version) (Lyric Video).mp3,Blank Space,https://lastfm.freetls.fastly.net/i/u/300x300/b71ba6cf5881d8cf143e0ad0b4f28d9f.png
325,326,/tracks/POP/Taylor_Swift/Taylor Swift - Bad Blood (Taylor's Version) (Lyric Video).mp3,3,POP,0,0,Taylor Swift,Taylor Swift - Bad Blood (Taylor's Version) (Lyric Video).mp3,Bad Blood,https://lastfm.freetls.fastly.net/i/u/300x300/b71ba6cf5881d8cf143e0ad0b4f28d9f.png
326,327,/tracks/POP/Taylor_Swift/Taylor Swift - Style (Taylor's Version) (Lyric Video).mp3,2,POP,0,0,Taylor Swift,Taylor Swift - Style (Taylor's Version) (Lyric Video).mp3,Style,https://lastfm.freetls.fastly.net/i/u/300x300/b71ba6cf5881d8cf143e0ad0b4f28d9f.png
327,328,/tracks/POP/Miley_Cyrus/Doctor (Work It Out) - Pharrell Williams & Miley Cyrus.mp3,2,POP,0,0,Miley Cyrus,Doctor (Work It Out) - Pharrell Williams & Miley Cyrus.mp3,Doctor (Work It Out),https://lastfm.freetls.fastly.net/i/u/770x0/bb416d7f786741c81fd6a5816d0c8a87.jpg
328,329,/tracks/POP/Miley_Cyrus/Flowers - Miley Cyrus.mp3,0,POP,0,0,Miley Cyrus,Flowers - Miley Cyrus.mp3,Flowers,https://lastfm.freetls.fastly.net/i/u/770x0/d0c2c98a6a2e3e3ca2ca647e70fbf5b7.jpg
329,330,/tracks/POP/Miley_Cyrus/Mark Ronson - Nothing Breaks Like a Heart (Lyrics) Ft. Miley Cyrus - Lazy Fox.mp3,0,POP,0,0,Miley Cyrus,Mark Ronson - Nothing Breaks Like a Heart (Lyrics) Ft. Miley Cyrus - Lazy Fox.mp3,Nothing Breaks Like a Heart,https://lastfm.freetls.fastly.net/i/u/300x300/794a84296218cfced20f70a2b597e203.png
330,331,/tracks/POP/Miley_Cyrus/We Can't Stop (Official Video) - Miley Cyrus.mp3,0,POP,0,0,Miley Cyrus,We Can't Stop (Official Video) - Miley Cyrus.mp3,We Can't Stop,https://lastfm.freetls.fastly.net/i/u/770x0/1590390edfb44fd2a841e226129547db.jpg
331,332,/tracks/POP/Miley_Cyrus/Miley Cyrus - Wrecking Ball (Official Video) - MileyCyrusVEVO.mp3,0,POP,0,0,Miley Cyrus,Miley Cyrus - Wrecking Ball (Official Video) - MileyCyrusVEVO.mp3,Wrecking Ball,https://lastfm.freetls.fastly.net/i/u/300x300/dc3487c4858df1ae51738b655ff0dbeb.png
332,333,/tracks/POP/Miley_Cyrus/Miley Cyrus - Party In The U.S.A. (Official Video) - HollywoodRecordsVEVO.mp3,2,POP,0,0,Miley Cyrus,Miley Cyrus - Party In The U.S.A. (Official Video) - HollywoodRecordsVEVO.mp3,Party In The U.S.A.,https://lastfm.freetls.fastly.net/i/u/300x300/e7130e203c9c62fc395efc909fe5f913.png
333,334,/tracks/POP/Miley_Cyrus/Malibu (Official Video) - Miley Cyrus.mp3,0,POP,0,0,Miley Cyrus,Malibu (Official Video) - Miley Cyrus.mp3,Malibu,https://lastfm.freetls.fastly.net/i/u/770x0/99d7a86815b46e4965703b6db19030cf.jpg
334,335,/tracks/RAP/DaBaby/DaBaby â NASTY Ft. MEGAN THEE STALLION & ASHANTI [AUDIO}.mp3,0,RAP,0,0,DaBaby,DaBaby â NASTY Ft. MEGAN THEE STALLION & ASHANTI [AUDIO}.mp3,NASTY,https://lastfm.freetls.fastly.net/i/u/300x300/5fd2c30b2f87ca0d598b2a3455d87f64.png
335,336,/tracks/RAP/DaBaby/DaBaby â ROCKSTAR FT RODDY RICCH [Audio].mp3,1,RAP,0,0,DaBaby,DaBaby â ROCKSTAR FT RODDY RICCH [Audio].mp3,ROCKSTAR,https://lastfm.freetls.fastly.net/i/u/300x300/363d5c8b0369b3ad27e6dde91872aef3.png
336,337,/tracks/RAP/DaBaby/DaBaby - Practice (Official Audio).mp3,1,RAP,0,0,DaBaby,DaBaby - Practice (Official Audio).mp3,Practice,https://lastfm.freetls.fastly.net/i/u/300x300/70a21d9ddc50f23ec90241deb300959a.png
337,338,/tracks/RAP/Travis_Scott/Travis Scott - goosebumps ft. Kendrick Lamar.mp3,4,RAP,0,0,Travis Scott,Travis Scott - goosebumps ft. Kendrick Lamar.mp3,goosebumps,https://i.scdn.co/image/ab67616d0000b273f54b99bf27cda88f4a7403ce
338,339,/tracks/RAP/Travis_Scott/Travis Scott - SICKO MODE (Audio).mp3,1,RAP,0,0,Travis Scott,Travis Scott - SICKO MODE (Audio).mp3,SICKO MODE,https://lastfm.freetls.fastly.net/i/u/300x300/4386a469e620103f8436b3e969075959.png
339,340,/tracks/RAP/Travis_Scott/Travis Scott - FE!N (Official Audio) ft. Playboi Carti.mp3,0,RAP,0,0,Travis Scott,Travis Scott - FE!N (Official Audio) ft. Playboi Carti.mp3,FE!N,https://lastfm.freetls.fastly.net/i/u/300x300/6644c67eaa3669676252d3190f9b019f.png
340,341,/tracks/RAP/J_Cole/J. Cole - H.Y.B. feat. Bas & Central Cee (Official Audio).mp3,4,RAP,0,0,J Cole,J. Cole - H.Y.B. feat. Bas & Central Cee (Official Audio).mp3,H.Y.B.,https://i.scdn.co/image/ab67616d0000b273b5e99d6177971707e6cd04f5
341,342,/tracks/RAP/J_Cole/J. Cole - 7 Minute Drill (Official Audio).mp3,0,RAP,0,0,J Cole,J. Cole - 7 Minute Drill (Official Audio).mp3,7 Minute Drill,https://lastfm.freetls.fastly.net/i/u/770x0/55a07ecae2274ac7ffde346d6b4a1fdb.jpg
342,343,/tracks/RAP/J_Cole/J. Cole - Fever (Official Audio).mp3,3,RAP,0,0,J Cole,J. Cole - Fever (Official Audio).mp3,Fever,https://i.scdn.co/image/ab67616d0000b273b5e99d6177971707e6cd04f5
343,344,/tracks/RAP/Eminem/Eminem - Without Me (Official Music Video).mp3,4,RAP,0,0,Eminem,Eminem - Without Me (Official Music Video).mp3,Without Me,https://lastfm.freetls.fastly.net/i/u/300x300/74768435b4f70689863aa76f888d62a3.png
344,345,/tracks/RAP/Eminem/Eminem - Not Afraid (Lyrics).mp3,4,RAP,0,0,Eminem,Eminem - Not Afraid (Lyrics).mp3,Not Afraid,https://lastfm.freetls.fastly.net/i/u/300x300/ee16dc01c93643b288b60e9806c1e68b.png
345,346,/tracks/RAP/Eminem/Eminem - The Real Slim Shady (Official Video - Clean Version).mp3,1,RAP,0,0,Eminem,Eminem - The Real Slim Shady (Official Video - Clean Version).mp3,The Real Slim Shady,https://lastfm.freetls.fastly.net/i/u/300x300/ff3e66b5f1d4158b14bfdd36413f3719.png
346,347,/tracks/RAP/Megan_Thee_Stallion/Megan Thee Stallion - Savage (Lyrics).mp3,0,RAP,0,0,Megan Thee Stallion,Megan Thee Stallion - Savage (Lyrics).mp3,Savage,https://lastfm.freetls.fastly.net/i/u/300x300/50615b0bb37ad1645c118aa442059bad.png
347,348,/tracks/RAP/Megan_Thee_Stallion/Megan Thee Stallion - Thot Sh_t _ Lyrics.mp3,4,RAP,0,0,Megan Thee Stallion,Megan Thee Stallion - Thot Sh_t _ Lyrics.mp3,Thot Shit,https://lastfm.freetls.fastly.net/i/u/300x300/77fea164275012bc1b89cb698ec911cb.png
348,349,/tracks/RAP/Megan_Thee_Stallion/Megan Thee Stallion - Body [Official Dance Video].mp3,0,RAP,0,0,Megan Thee Stallion,Megan Thee Stallion - Body [Official Dance Video].mp3,Body,https://lastfm.freetls.fastly.net/i/u/300x300/2c0cf30a79745b7f10496740c4421bc1.png
349,350,/tracks/RAP/Megan_Thee_Stallion/Megan Thee Stallion - Captain Hook [Official Video].mp3,4,RAP,0,0,Megan Thee Stallion,Megan Thee Stallion - Captain Hook [Official Video].mp3,Captain Hook,https://lastfm.freetls.fastly.net/i/u/300x300/2a2a68c2abb29b4c4441bbab43c2ba6a.png
350,351,"/tracks/RAP/6ix9ine/6ix9ine - FEFE ft. Nicki Minaj, Murda Beatz.mp3",4,RAP,0,0,6ix9ine,"6ix9ine - FEFE ft. Nicki Minaj, Murda Beatz.mp3",FEFE,https://i.scdn.co/image/ab67616d0000b2730a4da3f1a72e4ecaabb76370
351,352,/tracks/RAP/6ix9ine/TROLLZ - 6ix9ine & Nicki Minaj  (Official Music Video).mp3,1,RAP,0,0,6ix9ine,TROLLZ - 6ix9ine & Nicki Minaj  (Official Music Video).mp3,TROLLZ,https://lastfm.freetls.fastly.net/i/u/300x300/907da541cfc5c93903987c6d08e7eeb4.png
352,353,/tracks/RAP/6ix9ine/6IX9INE- GOOBA (Official Music Video).mp3,0,RAP,0,0,6ix9ine,6IX9INE- GOOBA (Official Music Video).mp3,GOOBA,https://lastfm.freetls.fastly.net/i/u/300x300/2f15f3b940db1b2225f5bf0852f354e3.png
353,354,/tracks/RAP/Nicki_Minaj/Nicki Minaj - The Night Is Still Young (Official Audio).mp3,0,RAP,0,0,Nicki Minaj,Nicki Minaj - The Night Is Still Young (Official Audio).mp3,The Night Is Still Young,https://lastfm.freetls.fastly.net/i/u/300x300/ae4a60ffc368d5d0081673c9b6d9f91c.png
354,355,/tracks/RAP/Nicki_Minaj/Nicki Minaj - Big Foot (Official Audio).mp3,4,RAP,0,0,Nicki Minaj,Nicki Minaj - Big Foot (Official Audio).mp3,Big Foot,https://i.scdn.co/image/ab67616d0000b2738e2c1dc6d7d82f966aa11922
355,356,/tracks/RAP/Nicki_Minaj/Starships - Nicki Minaj (Lyrics) ðµ.mp3,0,RAP,0,0,Nicki Minaj,Starships - Nicki Minaj (Lyrics) ðµ.mp3,Starships,https://lastfm.freetls.fastly.net/i/u/300x300/5213fb1c4411e9edd0e2c9ac29fa6e97.png
356,357,/tracks/RAP/Nicki_Minaj/Nicki Minaj - Love Me Enough (feat. Monica & Keyshia Cole) [Official Audio].mp3,1,RAP,0,0,Nicki Minaj,Nicki Minaj - Love Me Enough (feat. Monica & Keyshia Cole) [Official Audio].mp3,Love Me Enough,https://i.scdn.co/image/ab67616d0000b273880b3c7370f10774587a7942
357,358,/tracks/RAP/Nicki_Minaj/Nicki Minaj - Anaconda.mp3,4,RAP,0,0,Nicki Minaj,Nicki Minaj - Anaconda.mp3,Anaconda,https://lastfm.freetls.fastly.net/i/u/300x300/ae4a60ffc368d5d0081673c9b6d9f91c.png
358,359,/tracks/RAP/Nicki_Minaj/Super Bass.mp3,4,RAP,0,0,Nicki Minaj,Super Bass.mp3,Super Bass,https://lastfm.freetls.fastly.net/i/u/300x300/6529ac7e00c28c7823d924b8470fd0b3.png
359,360,/tracks/RAP/Childish_Gambino/Childish Gambino - This Is America (Official Video).mp3,1,RAP,0,0,Childish Gambino,Childish Gambino - This Is America (Official Video).mp3,This Is America,https://lastfm.freetls.fastly.net/i/u/300x300/47ad7bf424f1bcc2340159ba28b3ac94.png
360,361,/tracks/RAP/Childish_Gambino/Les.mp3,1,RAP,0,0,Childish Gambino,Les.mp3,Les,https://lastfm.freetls.fastly.net/i/u/300x300/d2c51831aa2b59b93c7e56b29efbbcf6.png
361,362,/tracks/RAP/Childish_Gambino/Heartbeat.mp3,1,RAP,0,0,Childish Gambino,Heartbeat.mp3,Heartbeat,https://lastfm.freetls.fastly.net/i/u/300x300/d2c51831aa2b59b93c7e56b29efbbcf6.png
362,363,/tracks/RAP/50_Cent/50 Cent  -  Candy Shop (Explicit).mp3,4,RAP,0,0,50 Cent,50 Cent  -  Candy Shop (Explicit).mp3,Candy Shop,https://lastfm.freetls.fastly.net/i/u/300x300/81fcd4eef232d359fc3a5bf4120792fb.png
363,364,/tracks/RAP/50_Cent/50 Cent - In Da Club (Official Music Video).mp3,1,RAP,0,0,50 Cent,50 Cent - In Da Club (Official Music Video).mp3,In Da Club,https://lastfm.freetls.fastly.net/i/u/300x300/64a0380297074b359ae77c3ea8f1cdd2.png
364,365,/tracks/RAP/50_Cent/50 cent - 21 questions; sub espanÌol.mp3,1,RAP,0,0,50 Cent,50 cent - 21 questions; sub espanÌol.mp3,21 questions,https://lastfm.freetls.fastly.net/i/u/300x300/64a0380297074b359ae77c3ea8f1cdd2.png
365,366,/tracks/RAP/Ice_Spice/Nicki Minaj & Ice Spice â Barbie World (with Aqua) [Official Music Video].mp3,0,RAP,0,0,Ice Spice,Nicki Minaj & Ice Spice â Barbie World (with Aqua) [Official Music Video].mp3,Barbie World,https://lastfm.freetls.fastly.net/i/u/770x0/8af3879ae0b7a64df4f36dab96734681.jpg
366,367,/tracks/RAP/Ice_Spice/Ice Spice & Nicki Minaj - Princess Diana (Official Music Video).mp3,0,RAP,0,0,Ice Spice,Ice Spice & Nicki Minaj - Princess Diana (Official Music Video).mp3,Princess Diana,https://i.scdn.co/image/ab67616d0000b2735dd17b2860b2a79d9dda8ec3
367,368,/tracks/RAP/Ice_Spice/Ice Spice - Think U The Shit (Fart) (Official Video).mp3,1,RAP,0,0,Ice Spice,Ice Spice - Think U The Shit (Fart) (Official Video).mp3,Think U The Shit,https://i.scdn.co/image/ab67616d0000b27316028dc1a1bc9ff0fc661ea6
368,369,/tracks/RAP/Ice_Spice/Ice Spice - No Clarity (Official Music Video).mp3,4,RAP,0,0,Ice Spice,Ice Spice - No Clarity (Official Music Video).mp3,No Clarity,https://i.scdn.co/image/ab67616d0000b273e9d72ee0ce6d3c112dd881e6
369,370,/tracks/RAP/Ice_Spice/Ice Spice - in ha mood (Official Video).mp3,4,RAP,0,0,Ice Spice,Ice Spice - in ha mood (Official Video).mp3,in ha mood,https://i.scdn.co/image/ab67616d0000b273cf9b9ac12129c2d73a788caf
370,371,/tracks/RAP/Ice_Spice/Ice Spice - Deli.mp3,4,RAP,0,0,Ice Spice,Ice Spice - Deli.mp3,Deli,https://i.scdn.co/image/ab67616d0000b2733a696fc544995ab8d0d6765f
371,372,/tracks/RAP/Iggy_Azalea/Team - Iggy Azalea.mp3,4,RAP,0,0,Iggy Azalea,Team - Iggy Azalea.mp3,Team,https://lastfm.freetls.fastly.net/i/u/300x300/4ad4427c7dceb66b4d870a9658d46ce6.png
372,373,/tracks/RAP/Iggy_Azalea/Kream - Iggy Azalea.mp3,4,RAP,0,0,Iggy Azalea,Kream - Iggy Azalea.mp3,Kream,https://lastfm.freetls.fastly.net/i/u/300x300/5de7bd9c1801124ce676a3cfa86abf93.png
373,374,/tracks/RAP/Iggy_Azalea/Iggy Azalea - Black Widow (feat. Rita Ora) - Iggy Azalea.mp3,1,RAP,0,0,Iggy Azalea,Iggy Azalea - Black Widow (feat. Rita Ora) - Iggy Azalea.mp3,Black Widow,https://lastfm.freetls.fastly.net/i/u/300x300/9ab414cbe7e0a56a0aaed890c54d565b.png
374,375,/tracks/RAP/Iggy_Azalea/Work - Iggy Azalea.mp3,4,RAP,0,0,Iggy Azalea,Work - Iggy Azalea.mp3,Work,https://lastfm.freetls.fastly.net/i/u/300x300/9ab414cbe7e0a56a0aaed890c54d565b.png
375,376,/tracks/RAP/Iggy_Azalea/Fancy PG Slated - Iggy Azalea.mp3,0,RAP,0,0,Iggy Azalea,Fancy PG Slated - Iggy Azalea.mp3,Fancy,https://lastfm.freetls.fastly.net/i/u/300x300/9ab414cbe7e0a56a0aaed890c54d565b.png
376,377,/tracks/RAP/Iggy_Azalea/Iggy Azalea - Money Come (Remix) feat. Big Boss Vette & Ivorian Doll [Lyric Video] - Iggy Azalea.mp3,0,RAP,0,0,Iggy Azalea,Iggy Azalea - Money Come (Remix) feat. Big Boss Vette & Ivorian Doll [Lyric Video] - Iggy Azalea.mp3,Money Come,https://lastfm.freetls.fastly.net/i/u/300x300/84500a97d76944bf78b7bc955af386df.png
377,378,/tracks/RAP/Iggy_Azalea/Started - Iggy Azalea.mp3,4,RAP,0,0,Iggy Azalea,Started - Iggy Azalea.mp3,Started,https://lastfm.freetls.fastly.net/i/u/300x300/2a041f20e2cf62f860248f765de4f786.png
378,379,/tracks/RAP/Tyga/Tyga - Hookah ft. Young Thug.mp3,2,RAP,0,0,Tyga,Tyga - Hookah ft. Young Thug.mp3,Hookah,https://lastfm.freetls.fastly.net/i/u/300x300/fb13cd96138ab797bc2e235f0d9f6c52.png
379,380,/tracks/RAP/Tyga/Tyga - SWISH (Official Music Video).mp3,1,RAP,0,0,Tyga,Tyga - SWISH (Official Music Video).mp3,SWISH,https://lastfm.freetls.fastly.net/i/u/300x300/f04248d9db6a57c83e6e3aea207694ca.png
380,381,/tracks/RAP/Tyga/Tyga - Wait For A Minute (Official Music Video) (Explicit) ft. Justin Bieber.mp3,2,RAP,0,0,Tyga,Tyga - Wait For A Minute (Official Music Video) (Explicit) ft. Justin Bieber.mp3,Wait For A Minute,https://lastfm.freetls.fastly.net/i/u/300x300/51ad22b11e594c22a9125c35184f298e.png
381,382,/tracks/RAP/Tyga/Tyga - Taste (Official Video) ft. Offset.mp3,4,RAP,0,0,Tyga,Tyga - Taste (Official Video) ft. Offset.mp3,Taste,https://lastfm.freetls.fastly.net/i/u/300x300/5e2794147a7d1fbf140b7b30b8dc354b.png
382,383,"/tracks/RAP/Metro_Boomin/Metro Boomin, The Weeknd, 21 Savage - Creepin' (Visualizer).mp3",4,RAP,0,0,Metro Boomin,"Metro Boomin, The Weeknd, 21 Savage - Creepin' (Visualizer).mp3",Creepin',https://lastfm.freetls.fastly.net/i/u/300x300/cef4fbf8b3d813a7d6abc587e6a7ea99.png
383,384,"/tracks/RAP/Metro_Boomin/Future, Metro Boomin, The Weeknd - We Still Don't Trust You (Official Music Video).mp3",1,RAP,0,0,Future,"Future, Metro Boomin, The Weeknd - We Still Don't Trust You (Official Music Video).mp3",We Still Don't Trust You,https://lastfm.freetls.fastly.net/i/u/300x300/6a3dd879bb20457745a12ac0872c8821.png
384,385,"/tracks/RAP/Metro_Boomin/Metro Boomin, Don Toliver, Future - Too Many Nights (Official Video).mp3",4,RAP,0,0,Metro Boomin,"Metro Boomin, Don Toliver, Future - Too Many Nights (Official Video).mp3",Too Many Nights,https://i.scdn.co/image/ab67616d0000b273c4fee55d7b51479627c31f89
385,386,"/tracks/RAP/Metro_Boomin/Future, Metro Boomin, Kendrick Lamar - Like That (Official Audio).mp3",4,RAP,0,0,Metro Boomin,"Future, Metro Boomin, Kendrick Lamar - Like That (Official Audio).mp3",Like That,https://lastfm.freetls.fastly.net/i/u/300x300/edba4e87b2ce983ee136723a809b0a0a.png
386,387,/tracks/RAP/Doja_Cat/Doja Cat - Paint The Town Red (Lyrics).mp3,4,RAP,0,0,Doja Cat,Doja Cat - Paint The Town Red (Lyrics).mp3,Paint The Town Red,https://lastfm.freetls.fastly.net/i/u/300x300/62ec57b826d21856fa65ec1d09cedd08.png
387,388,/tracks/RAP/Doja_Cat/Doja Cat - Woman (Visualizer).mp3,4,RAP,0,0,Doja Cat,Doja Cat - Woman (Visualizer).mp3,Woman,https://lastfm.freetls.fastly.net/i/u/300x300/667245e74623b45088bcf4420c4b1906.png
388,389,"/tracks/RAP/Doja_Cat/Doja Cat, Tyga - Juicy (Official Video).mp3",4,RAP,0,0,Doja Cat,"Doja Cat, Tyga - Juicy (Official Video).mp3",Juicy,https://lastfm.freetls.fastly.net/i/u/300x300/cf098114ca45eaddad4ed13fb946dfbd.png
389,390,/tracks/RAP/Doja_Cat/Doja Cat - Say So (Official Video).mp3,0,RAP,0,0,Doja Cat,Doja Cat - Say So (Official Video).mp3,Say So,https://lastfm.freetls.fastly.net/i/u/300x300/c2a29bc791a7b8a507c423c6f7e10157.png
390,391,/tracks/RAP/Doja_Cat/Doja Cat - Kiss Me More (Official Video) ft. SZA.mp3,4,RAP,0,0,Doja Cat,Doja Cat - Kiss Me More (Official Video) ft. SZA.mp3,Kiss Me More,https://lastfm.freetls.fastly.net/i/u/300x300/968b6886bd93aaff92045781c55eba87.png
